key,IsWinner,MMR,InGameLevel,Takedowns,KillingBlows,Assists,Deaths,HighestKillStreak,HeroDamage,SiegeDamage,Healing,SelfHealing,DamageTaken,ExperienceContribution,MercCampCaptures,date
117977381,0,10309,100,77,32,45,32,25,147157,252983,0,24461,0,57729,0,7/14/2017
117997715,1,12127,130,106,33,73,41,44,416728,810483,30657,78054,180964,125742,14,7/14/2017
117997715,0,11646,130,111,40,70,34,41,387505,884628,96033,94998,153400,123345,11,7/14/2017
117408597,1,12712,100,68,18,50,9,43,154691,282858,74934,4990,70329,59250,22,7/14/2017
117408597,0,13050,95,33,9,24,18,21,133139,251589,37961,24823,58869,51122,14,7/14/2017
119146251,1,10553,125,133,43,90,27,62,269354,484778,0,9965,0,110023,10,7/14/2017
119146251,0,11101,115,97,26,71,44,43,228994,370731,12735,48287,0,79475,14,7/14/2017
117401305,1,10318,115,58,19,39,15,32,170650,330706,71455,56830,77877,78480,34,7/14/2017
117401305,0,9820,110,63,15,48,19,34,183538,466507,74762,53940,65365,72602,11,7/14/2017
117959155,1,11056,120,99,30,69,27,50,183046,406131,18515,23986,0,87311,16,7/14/2017
117959155,0,10644,120,89,27,62,30,35,146218,483731,35540,38056,0,85443,9,7/14/2017
117401265,1,12289,110,115,29,86,18,51,249052,187029,113081,0,54415,72327,32,7/14/2017
117401265,0,12085,105,76,18,58,29,31,218708,314794,90127,60153,98981,61620,9,7/14/2017
119443665,1,10332,110,94,29,65,23,42,224345,454475,58750,41125,67628,75890,8,7/14/2017
119443665,0,10739,105,65,23,42,29,34,149737,288268,72007,50886,152201,60326,8,7/14/2017
117404278,1,10675,100,88,25,63,14,56,234216,226496,37499,8739,37132,49157,3,7/14/2017
117404278,0,11329,90,57,14,43,25,30,127794,161535,82217,37285,88884,37630,2,7/14/2017
117429389,1,13314,100,76,21,55,24,48,182727,227472,66792,41439,134917,53571,14,7/14/2017
117429389,0,13612,90,88,24,64,21,56,185087,227578,61261,15221,73024,42192,6,7/14/2017
117401289,1,12373,80,64,21,43,6,43,81016,209348,14617,1506,0,41318,9,7/14/2017
117401289,0,12625,60,18,6,12,21,12,62226,154667,9611,23344,18178,22712,7,7/14/2017
118451874,1,10158,95,63,20,43,15,50,117918,251628,0,4925,26151,50219,11,7/14/2017
118451874,0,9852,90,37,15,22,20,21,96792,230774,0,25729,33612,45446,3,7/14/2017
117405055,1,11290,95,40,12,28,18,37,116667,386525,38084,6091,57691,50865,4,7/14/2017
117405055,0,11456,85,60,18,42,13,53,155406,297447,3191,14891,61764,38432,2,7/14/2017
117501331,1,9628,115,156,43,113,24,53,188705,308211,0,69549,115060,78905,21,7/14/2017
117501331,0,10296,105,63,24,39,43,23,158210,479967,0,33562,79381,61523,7,7/14/2017
117401334,1,13015,90,46,17,29,3,42,49921,204838,11919,10795,0,47755,13,7/14/2017
117401334,0,12225,60,6,3,3,17,4,33345,186314,198,6797,0,22746,1,7/14/2017
117402992,1,12553,105,110,28,82,6,80,163447,317880,119330,64296,0,62435,8,7/14/2017
117402992,0,12530,90,22,6,16,28,10,150732,313237,53153,4384,0,41356,8,7/14/2017
119389560,1,9959,90,61,18,43,17,43,142642,243042,52327,9387,47716,42667,9,7/14/2017
119389560,0,9619,80,63,15,46,18,30,142011,218214,75920,2825,0,33473,1,7/14/2017
117641712,1,9048,110,65,19,46,15,38,167044,319426,32471,21478,68519,72144,21,7/14/2017
117641712,0,8144,100,60,15,45,19,35,140576,437492,70108,61815,72637,56970,5,7/14/2017
118727578,1,13646,105,76,23,53,13,42,210459,361750,123451,0,74790,57596,15,7/14/2017
118727578,0,13329,95,39,12,26,23,42,195625,268575,92604,44626,58982,42697,3,7/14/2017
117401279,1,12897,75,77,22,55,6,66,99388,211642,17908,15347,27810,32371,2,7/14/2017
117401279,0,12985,60,19,6,13,22,11,80206,168677,4158,20652,66186,20475,0,7/14/2017
117410531,1,10443,115,77,21,53,31,29,228680,414657,26518,39974,0,86508,7,7/14/2017
117410531,0,10879,110,96,29,67,23,66,189445,425156,22183,13439,97682,68052,7,7/14/2017
117673756,1,12203,70,72,20,52,3,56,103925,201904,34744,2470,28673,33344,1,7/14/2017
117673756,0,12201,55,9,3,6,20,4,54538,92597,20359,10906,67852,17678,0,7/14/2017
117413019,1,10904,85,107,28,79,11,60,190533,192006,58214,18037,59953,40786,8,7/14/2017
117413019,0,11366,75,41,11,30,28,21,139007,204478,40972,29017,69715,29859,4,7/14/2017
121707863,1,9719,110,73,24,49,27,36,168448,281747,42787,65032,81649,61611,4,7/14/2017
121707863,0,10473,105,78,27,51,24,51,236490,220861,10822,24650,85020,53918,7,7/14/2017
117410666,1,10930,90,62,16,46,26,31,239042,205317,139017,33354,92715,42957,1,7/14/2017
117410666,0,10817,105,107,26,81,16,65,284596,234109,140803,28330,111624,61109,7,7/14/2017
119003512,1,12219,105,122,28,94,10,70,219655,263512,98354,0,0,67122,9,7/14/2017
119003512,0,11925,95,35,10,25,28,19,128089,232222,117064,0,0,45261,8,7/14/2017
117401319,1,12915,95,69,20,48,18,37,196998,159301,41644,10428,104658,43658,4,7/14/2017
117401319,0,13202,95,64,18,46,21,41,182079,252248,69168,27197,61660,46915,7,7/14/2017
117401365,1,13039,120,93,26,66,16,81,343708,636465,182078,59266,95052,92680,8,7/14/2017
117401365,0,12619,110,54,16,38,27,19,304251,640246,78241,11331,120567,69390,0,7/14/2017
117734062,1,11327,105,124,34,90,21,84,281672,183811,179090,41018,127227,56521,8,7/14/2017
117734062,0,11646,100,84,20,64,35,30,301676,192249,92125,22499,105646,52108,0,7/14/2017
117401322,1,10687,115,127,28,99,10,73,343446,604216,105143,98868,188102,82190,18,7/14/2017
117401322,0,10444,110,38,10,28,28,25,265061,360362,155034,36687,181976,61756,19,7/14/2017
117577314,1,13397,110,80,20,60,16,60,172355,449793,104903,25176,0,75217,9,7/14/2017
117577314,0,13614,100,53,16,37,20,43,199384,417600,87672,4871,0,51965,6,7/14/2017
121402003,1,11155,120,91,35,56,27,32,240917,459995,0,33325,69907,91553,16,7/14/2017
121402003,0,11037,110,70,25,42,36,38,221981,404030,0,60650,68878,74876,6,7/14/2017
117401311,1,8631,105,114,40,74,11,79,164865,417304,43888,0,53623,69150,14,7/14/2017
117401311,0,8340,90,26,11,15,42,11,110421,291596,9313,19759,0,43236,0,7/14/2017
117434313,1,11835,100,99,21,78,16,48,271631,275834,153212,45132,127143,51721,4,7/14/2017
117434313,0,11672,95,67,16,51,21,48,204531,165795,167247,1891,92416,50109,7,7/14/2017
117401308,1,12266,95,89,22,67,23,62,219984,186927,170950,43500,85894,53358,1,7/14/2017
117401308,0,12156,85,91,23,68,22,66,271551,146033,108877,2733,76005,39961,4,7/14/2017
117403649,1,8907,110,67,24,43,23,33,133662,327112,0,42196,0,77668,14,7/14/2017
117403649,0,10677,110,66,23,43,24,29,138585,290550,0,10981,0,70329,13,7/14/2017
117746626,1,10840,90,47,14,33,25,34,207384,206520,111931,30188,0,38708,3,7/14/2017
117746626,0,11615,95,84,25,59,14,51,220890,177484,94527,40973,108999,46519,10,7/14/2017
117975463,1,11058,105,108,34,74,14,57,165493,177032,24930,45225,34982,66422,16,7/14/2017
117975463,0,10475,105,36,14,22,34,14,133300,340797,32723,19965,54014,65289,10,7/14/2017
117807670,1,10882,115,102,24,78,16,65,243368,494682,131492,30364,114849,78886,7,7/14/2017
117807670,0,10921,110,49,15,34,24,25,269878,332969,60847,65373,169165,64748,14,7/14/2017
117401381,1,10157,120,73,24,49,22,26,214772,510285,81810,13581,0,86117,13,7/14/2017
117401381,0,10017,115,65,21,43,24,36,235898,511764,123320,14568,0,85302,13,7/14/2017
117445459,1,11105,95,73,20,53,3,64,135262,371117,60070,21359,46620,52620,12,7/14/2017
117445459,0,10994,75,12,3,9,21,12,96148,251919,33838,11668,83763,29640,6,7/14/2017
117401316,1,10112,105,98,24,74,15,68,158852,275942,110264,36637,76165,59963,15,7/14/2017
117401316,0,10868,100,53,14,39,24,29,206518,352417,43095,26408,70424,57209,2,7/14/2017
117401350,1,12252,105,105,23,82,13,80,205017,280897,43279,39972,81681,64949,6,7/14/2017
117401350,0,12927,90,56,13,43,23,34,177590,204616,44274,49166,129390,44528,4,7/14/2017
117401389,1,11631,95,84,20,64,15,43,178118,294468,64315,27920,81456,51296,7,7/14/2017
117401389,0,11338,80,61,15,46,21,31,183440,158872,52768,32943,81279,34678,4,7/14/2017
120598325,1,11026,100,80,19,61,22,47,171891,278024,89804,32590,159729,56847,4,7/14/2017
120598325,0,10796,100,84,22,62,19,57,208452,263512,63882,40914,49092,50331,10,7/14/2017
117401589,1,12118,105,57,19,38,14,29,197334,352837,123238,32805,92641,60048,10,7/14/2017
117401589,0,11683,100,50,14,36,21,27,246920,387306,92165,17366,77575,49276,9,7/14/2017
117502105,1,12965,110,107,30,77,19,60,245462,501769,49537,59494,108917,71109,13,7/14/2017
117502105,0,12764,105,66,19,47,30,24,192197,435312,52585,47196,97716,55149,9,7/14/2017
117553042,1,10363,110,96,32,64,13,47,183897,512941,0,35710,98893,74370,6,7/14/2017
117553042,0,10873,100,41,13,28,33,18,136378,268998,0,47308,119550,53680,6,7/14/2017
117401333,1,11382,115,98,35,63,22,44,182485,319227,2738,58173,51351,82602,7,7/14/2017
117401333,0,11290,100,58,21,35,35,47,176218,244427,0,12719,77531,57966,3,7/14/2017
117421337,1,9179,110,96,26,70,27,44,201712,364335,0,44545,66119,72662,25,7/14/2017
117421337,0,11122,115,98,27,71,26,49,175393,586091,2738,45664,80084,84238,9,7/14/2017
120133056,1,8120,115,130,35,95,23,62,287959,221607,83630,60423,96370,79877,11,7/14/2017
120133056,0,7408,110,71,21,50,35,32,186113,270834,56402,65361,213027,67668,6,7/14/2017
117404270,1,11145,95,130,38,92,16,86,156602,183946,81312,31445,103722,43430,1,7/14/2017
117404270,0,10602,90,50,16,34,38,16,168832,165629,35409,14911,46395,38971,2,7/14/2017
117436531,1,10461,100,127,32,95,11,93,147943,196575,101739,0,61720,59937,8,7/14/2017
117436531,0,9775,85,44,10,34,33,23,131380,161705,38340,6153,0,37574,8,7/14/2017
117575608,1,10787,85,102,22,80,9,79,144883,193593,81989,2192,0,47154,5,7/14/2017
117575608,0,10523,75,39,9,30,22,15,131970,159021,29391,22357,0,31075,7,7/14/2017
117650141,1,10078,85,77,22,55,10,58,122409,223680,46394,3599,68574,40552,15,7/14/2017
117650141,0,11070,65,36,10,26,22,22,114154,243099,34873,20538,45416,24238,6,7/14/2017
117401416,1,10332,115,87,29,58,37,27,279996,532464,116113,11438,0,76341,13,7/14/2017
117401416,0,11462,110,130,37,93,29,47,290882,412025,122392,17458,0,69887,20,7/14/2017
117404577,1,10699,115,126,32,94,30,41,299433,438873,147710,68093,116170,82074,13,7/14/2017
117404577,0,11486,115,117,30,87,33,46,248305,526942,86952,52928,95374,79880,4,7/14/2017
117972036,1,12026,105,97,25,72,12,64,190926,269484,58924,49322,93528,60267,10,7/14/2017
117972036,0,11070,90,45,12,33,25,25,158208,230550,80748,27892,79605,41430,3,7/14/2017
119794954,1,8099,100,50,25,25,19,27,144178,373979,40770,15439,0,56019,6,7/14/2017
119794954,0,8326,95,53,18,35,26,21,119467,247743,56076,13711,0,49720,9,7/14/2017
117401430,1,9325,115,124,30,94,20,64,232377,273853,182032,43770,0,86428,25,7/14/2017
117401430,0,9032,105,63,18,42,31,54,305913,287441,106990,11014,0,57154,7,7/14/2017
117401387,1,11135,100,121,29,92,5,81,212648,249187,114558,0,59229,53233,7,7/14/2017
117401387,0,11566,85,13,3,9,29,16,150375,203106,61834,36212,79256,34383,9,7/14/2017
117458062,1,11317,110,112,25,87,16,58,272820,292896,142055,45643,97635,67177,13,7/14/2017
117458062,0,10986,105,65,16,49,26,36,290430,253390,151070,17752,101609,53760,18,7/14/2017
117401403,1,10458,105,105,23,82,19,52,239511,352783,165468,64552,262477,61772,26,7/14/2017
117401403,0,11285,105,82,18,64,23,32,290970,277695,119797,36816,86557,53387,28,7/14/2017
117401392,1,11622,100,60,18,42,13,32,155987,380599,43455,25819,137947,57513,9,7/14/2017
117401392,0,12279,95,37,13,24,18,21,187716,337263,20526,27348,73252,50337,1,7/14/2017
117467366,1,11958,100,106,30,75,7,67,258791,333180,73869,24659,138214,58999,9,7/14/2017
117467366,0,10835,85,25,7,18,31,12,166644,197547,47773,21655,198989,39662,1,7/14/2017
117438587,1,10266,90,96,26,70,8,78,135401,191073,4464,36878,67011,44089,19,7/14/2017
117438587,0,8447,75,26,8,18,26,13,104013,286553,0,34474,86543,28475,0,7/14/2017
118084352,1,9740,110,62,16,46,6,48,157918,503322,144315,29555,0,72684,7,7/14/2017
118084352,0,9352,105,21,6,15,16,17,215300,538110,83615,4835,0,59303,5,7/14/2017
117401450,1,11305,80,71,16,55,2,65,239379,134363,161489,17848,77965,42453,6,7/14/2017
117401450,0,11454,65,9,2,7,16,9,172600,146369,88897,21073,172189,25935,1,7/14/2017
118633780,1,10079,95,49,17,31,21,23,127896,281498,43579,42337,48064,50059,6,7/14/2017
118633780,0,9331,80,60,21,39,18,35,143774,164289,22349,0,72087,36305,0,7/14/2017
118988002,1,9896,100,68,18,50,14,46,144666,342533,49289,8282,0,62956,10,7/14/2017
118988002,0,9983,90,42,14,28,18,25,104882,280122,69176,15920,0,44855,2,7/14/2017
122595345,1,9383,100,95,30,65,4,83,124655,266541,59574,0,0,59574,10,7/14/2017
122595345,0,9231,85,11,4,7,30,4,102714,261287,28500,0,0,41304,8,7/14/2017
117515910,1,11482,120,147,39,108,32,46,366895,373748,102255,47608,0,93975,9,7/14/2017
117515910,0,11238,115,114,30,83,39,52,284731,358799,174018,14949,0,80237,7,7/14/2017
119918983,1,12016,105,99,27,72,24,43,179451,245113,145456,0,80442,59667,21,7/14/2017
119918983,0,12043,100,90,24,66,29,33,226324,248885,70319,0,0,52931,16,7/14/2017
117401463,1,12535,95,98,26,72,11,59,164457,287659,104132,43043,59818,50526,2,7/14/2017
117401463,0,12186,80,41,9,32,26,28,158521,186808,52569,13221,0,32492,2,7/14/2017
118397998,1,8975,110,122,30,92,27,55,186385,276904,53359,59044,125427,72356,18,7/14/2017
118397998,0,10984,100,104,27,77,30,56,206560,293372,50627,5836,80095,53809,6,7/14/2017
119048786,1,10067,110,106,27,79,10,66,212604,330619,143104,16466,80731,70191,20,7/14/2017
119048786,0,11123,105,38,10,28,27,20,198065,253696,55667,4820,82369,55587,9,7/14/2017
117424779,1,12950,100,75,17,58,18,37,158271,291116,52971,20725,0,60218,6,7/14/2017
117424779,0,12935,90,71,16,54,19,60,122557,328688,107251,52508,66860,47280,2,7/14/2017
118784475,1,8593,100,57,16,41,14,36,150975,313966,45924,12997,0,44178,0,7/14/2017
118784475,0,7380,95,34,13,21,16,26,106906,246417,51245,9132,0,40096,7,7/14/2017
117465028,1,8206,110,157,42,115,16,85,207520,165663,76816,13814,0,66263,33,7/14/2017
117465028,0,9329,100,59,16,43,42,20,150850,233646,53297,35706,0,49798,13,7/14/2017
117541542,1,10252,100,81,19,62,13,52,184022,244674,107687,43036,75860,55304,7,7/14/2017
117541542,0,9607,85,39,11,27,19,24,197003,212098,78259,10841,0,38208,10,7/14/2017
117787352,1,11321,90,116,28,86,11,77,218382,179708,44081,9183,114721,39238,11,7/14/2017
117787352,0,10879,80,37,9,27,29,15,167760,103163,64595,1114,104393,30396,0,7/14/2017
117403740,1,11389,95,81,23,58,7,63,225628,277831,93278,43939,123238,46220,5,7/14/2017
117403740,0,12489,80,21,7,14,23,16,189932,156969,67380,58513,204410,29510,3,7/14/2017
117666822,1,15410,100,73,19,54,11,55,185438,396203,84621,25868,61547,54034,5,7/14/2017
117666822,0,14653,85,34,11,23,19,25,179150,233678,45237,40942,112733,39326,6,7/14/2017
117401407,1,12147,90,86,25,61,6,77,139819,199714,57047,0,0,39401,5,7/14/2017
117401407,0,12012,75,20,6,14,26,9,86361,132707,51058,11985,46185,29706,8,7/14/2017
117458464,1,12822,100,152,39,113,14,94,239494,188223,69680,15571,152560,50643,3,7/14/2017
117458464,0,12910,85,44,14,30,39,24,194486,129721,51218,31267,153525,32486,4,7/14/2017
118099071,1,7170,120,115,39,76,21,47,158721,556546,0,22335,0,90933,6,7/14/2017
118099071,0,9553,110,57,21,36,40,21,163598,412440,0,14288,0,72946,13,7/14/2017
117401481,1,9923,115,83,29,54,30,33,214542,383848,8161,63879,68567,87573,11,7/14/2017
117401481,0,10518,115,92,29,62,29,85,234494,237455,0,82955,143131,81850,8,7/14/2017
117401483,1,11301,115,159,47,112,29,66,273947,385410,0,47772,141855,85829,22,7/14/2017
117401483,0,10948,110,89,29,60,47,31,238900,286097,3279,56455,160415,65931,10,7/14/2017
117635761,1,13284,120,139,42,97,17,68,311359,593297,0,66208,163653,90826,16,7/14/2017
117635761,0,13163,110,56,16,40,42,17,218466,373703,0,44799,179085,65349,10,7/14/2017
117401419,1,11789,110,90,25,65,30,33,315080,311630,86000,42403,208733,67575,12,7/14/2017
117401419,0,10815,115,120,28,90,25,43,295322,464827,151228,6076,120287,76424,3,7/14/2017
117793619,1,12773,105,96,30,66,31,43,175230,220794,48780,10003,0,58465,7,7/14/2017
117793619,0,12525,100,95,31,64,31,34,180154,205087,37285,17292,0,51536,5,7/14/2017
117407241,1,10105,90,82,20,62,8,59,112017,209611,42053,30246,86858,48758,9,7/14/2017
117407241,0,9642,75,32,8,24,21,17,108293,138974,18992,21439,46816,30775,5,7/14/2017
117601965,1,10070,110,132,32,100,12,96,219138,401525,96515,183,78120,73941,16,7/14/2017
117601965,0,9842,105,45,12,33,32,16,136040,415013,73711,31160,69984,60454,9,7/14/2017
119391066,1,11434,90,102,25,77,18,48,228663,129600,72967,56137,136246,49871,4,7/14/2017
119391066,0,9430,80,67,17,48,25,31,231934,147274,61214,62877,145805,35869,4,7/14/2017
117401424,1,9673,105,84,18,64,14,104,217150,389705,136419,30757,117250,59806,6,7/14/2017
117401424,0,10004,90,52,14,38,20,33,178218,196233,59178,37758,71829,42327,8,7/14/2017
122559528,1,10004,115,101,35,66,22,45,178693,470959,0,21559,0,86810,15,7/14/2017
122559528,0,8978,110,52,22,30,35,16,130191,386859,0,12307,0,70187,7,7/14/2017
118071194,1,10463,120,132,43,89,28,49,224244,488303,0,42901,58717,97280,12,7/14/2017
118071194,0,10986,115,64,28,36,46,22,172760,440213,0,50537,67982,79840,6,7/14/2017
117533556,1,9893,105,94,31,63,17,58,169698,312665,75827,59013,47296,61277,13,7/14/2017
117533556,0,10687,95,54,17,37,32,22,147902,283728,49645,25464,73001,51117,6,7/14/2017
117401432,1,12998,100,65,20,42,8,39,137398,407878,0,20387,73443,60506,1,7/14/2017
117401432,0,12871,90,24,8,16,22,13,96818,314976,0,1850,60502,47310,16,7/14/2017
117545302,1,13031,105,96,25,70,17,79,249510,222254,85824,17247,74343,52577,2,7/14/2017
117545302,0,12823,100,65,17,48,27,32,221144,273369,99254,23786,88526,50682,0,7/14/2017
117405134,1,9771,120,118,35,83,24,61,224439,378820,69019,37158,113972,85807,19,7/14/2017
117405134,0,8794,110,95,23,72,35,38,275159,369593,61277,30427,81113,72879,7,7/14/2017
117401467,1,13303,105,115,34,81,16,47,222304,265040,205022,29504,106076,60228,7,7/14/2017
117401467,0,12471,90,58,15,43,34,23,299359,345525,50930,40208,93134,43352,4,7/14/2017
117401505,1,11348,100,79,20,57,11,84,182954,282764,59782,6997,66082,54476,6,7/14/2017
117401505,0,9935,90,34,11,23,23,13,152660,269379,48906,16349,52999,47224,3,7/14/2017
117405655,1,11530,100,113,25,88,9,100,245274,372373,153085,42699,82298,55204,0,7/14/2017
117405655,0,11569,85,32,8,24,25,20,210961,192129,75603,8566,96764,35227,0,7/14/2017
118369040,1,12598,80,35,8,27,11,22,122929,248590,49713,22048,46143,34897,12,7/14/2017
118369040,0,12935,75,48,11,37,8,38,129656,108098,53674,16564,63854,31288,3,7/14/2017
117401440,1,10924,105,149,41,108,18,64,177160,280872,0,20153,0,66209,11,7/14/2017
117401440,0,9917,95,50,18,32,41,17,112695,231948,0,23763,0,45500,5,7/14/2017
117632356,1,11690,100,54,14,40,6,41,147468,292869,86588,0,0,57946,3,7/14/2017
117632356,0,12258,85,22,6,16,14,16,104223,232404,79934,30003,0,39865,6,7/14/2017
117401475,1,11209,115,63,23,40,19,36,217860,327270,39908,30609,0,86569,32,7/14/2017
117401475,0,10793,110,64,18,46,23,29,146779,387478,124279,42962,84551,69396,8,7/14/2017
119382388,1,8408,110,94,33,61,17,57,185524,173895,77566,10068,54175,69417,23,7/14/2017
119382388,0,9663,100,48,16,32,33,20,170809,224757,56393,9878,73881,50546,6,7/14/2017
117401446,1,11361,115,109,35,73,17,72,347126,522011,84608,31872,117562,83897,6,7/14/2017
117401446,0,12304,110,55,17,38,36,17,253981,339291,83105,48085,240116,68934,4,7/14/2017
117401511,1,10276,110,83,27,56,26,28,217309,224083,107811,24313,78311,69272,22,7/14/2017
117401511,0,11095,105,95,24,70,27,35,238012,243516,47630,23768,133142,62176,3,7/14/2017
117427807,1,9317,110,127,32,95,16,68,204366,261352,0,42038,58656,73279,21,7/14/2017
117427807,0,9454,100,58,16,42,32,20,178366,375108,0,47816,86404,58202,4,7/14/2017
117410205,1,12897,110,51,16,35,24,28,233137,347638,59463,26042,81747,68688,5,7/14/2017
117410205,0,13210,105,86,24,62,16,41,188699,330714,72757,42684,68158,59946,5,7/14/2017
117436316,1,10536,120,68,33,34,22,31,196744,519600,0,3387,0,91258,18,7/14/2017
117436316,0,10093,110,51,20,28,34,24,176444,454720,15466,36995,0,73157,4,7/14/2017
122045792,1,8308,100,81,22,59,18,47,147952,262490,48806,39964,148234,56609,13,7/14/2017
122045792,0,8426,85,66,18,48,22,39,176018,203499,55225,2158,59981,40303,1,7/14/2017
117401684,1,13433,115,122,35,87,13,78,260966,530920,11763,63676,62336,83947,20,7/14/2017
117401684,0,13940,110,43,12,31,36,15,137580,403351,23813,40804,92367,64523,10,7/14/2017
121019007,1,11178,105,114,25,88,10,85,180450,443759,123913,11005,0,61710,5,7/14/2017
121019007,0,11165,85,25,8,17,26,19,159839,281209,45119,25717,72901,39967,9,7/14/2017
118411997,1,10879,105,114,29,85,13,57,196133,312036,57012,11400,56946,63321,16,7/14/2017
118411997,0,11755,95,38,13,25,29,17,149576,336379,61332,13106,49708,50090,7,7/14/2017
117454138,1,10573,130,158,40,116,15,72,438280,709884,284232,44597,167005,111016,14,7/14/2017
117454138,0,11725,120,45,15,30,42,17,400510,544721,133728,0,200293,87984,15,7/14/2017
120719853,1,10504,95,71,20,51,10,48,175696,253322,66319,0,0,47985,17,7/14/2017
120719853,0,11427,85,35,10,25,20,16,130202,280483,89991,16768,59396,36348,7,7/14/2017
119793981,1,9851,100,63,23,39,10,48,133904,213579,38447,16452,40326,56462,21,7/14/2017
119793981,0,9137,90,27,10,17,24,12,104864,257378,18283,17854,49472,42948,9,7/14/2017
119218213,1,14641,130,175,51,123,28,85,365738,690220,0,80842,233721,125852,18,7/14/2017
119218213,0,13755,130,99,28,71,52,25,330888,831855,26829,58345,128304,121102,9,7/14/2017
121789279,1,11138,95,70,19,50,5,67,166936,339352,48020,15641,46059,52202,13,7/14/2017
121789279,0,11600,80,18,5,13,19,12,104845,233591,53109,14129,59248,35190,2,7/14/2017
117523441,1,11421,115,69,17,52,16,39,355136,511922,121062,47303,84658,78756,7,7/14/2017
117523441,0,10994,115,66,16,50,17,30,261663,548056,250840,49912,149917,77621,8,7/14/2017
117403749,1,10663,95,55,16,39,9,49,108817,316201,29107,16973,98357,53499,4,7/14/2017
117403749,0,11001,80,20,7,12,18,15,135332,217747,30294,12374,35442,37616,3,7/14/2017
117401544,1,10604,120,110,38,72,37,34,292914,459226,45942,73863,191173,99727,20,7/14/2017
117401544,0,10622,120,107,36,71,39,39,275840,430061,85755,59280,159221,91981,13,7/14/2017
117914324,1,9201,100,55,18,37,14,34,110278,229606,43947,29196,58126,56639,18,7/14/2017
117914324,0,8764,85,49,14,35,18,31,111142,218730,20987,20448,43969,41801,8,7/14/2017
117401546,1,10340,125,123,29,94,17,64,423883,688189,170330,22810,0,98649,5,7/14/2017
117401546,0,9678,115,66,17,49,29,32,281311,574388,235647,48952,103877,79681,15,7/14/2017
117402271,1,13497,85,56,15,41,15,43,156678,193287,50997,19484,42816,43643,13,7/14/2017
117402271,0,14087,75,55,15,40,15,34,132369,189346,54982,30944,67623,32780,1,7/14/2017
117608280,1,8570,120,80,30,50,37,23,211559,468890,0,32454,87610,93361,3,7/14/2017
117608280,0,9331,120,104,36,68,33,48,215162,317363,0,44138,148536,90779,17,7/14/2017
119684592,1,10301,120,94,33,61,24,41,198601,674107,0,44177,78111,92780,13,7/14/2017
119684592,0,9530,115,61,23,38,34,19,169972,557986,0,36324,0,83851,16,7/14/2017
117540090,1,13105,95,76,19,57,12,52,160635,344628,74582,32312,101278,52578,8,7/14/2017
117540090,0,12254,85,38,12,26,22,23,151763,238691,34134,27646,52103,39989,6,7/14/2017
118581613,1,9479,115,96,27,66,28,36,237267,321164,53470,30130,77162,76240,15,7/14/2017
118581613,0,9872,110,91,28,63,28,37,198569,405304,65595,42838,233124,70428,10,7/14/2017
117561162,1,10939,95,124,33,91,11,84,180789,196133,36195,35238,77898,48632,11,7/14/2017
117561162,0,11312,80,33,11,22,33,14,133367,145867,36786,32988,75077,32498,9,7/14/2017
120844899,1,10936,90,68,16,52,6,43,141525,197249,52685,45354,56076,46022,16,7/14/2017
120844899,0,10899,75,20,6,14,16,16,121540,206469,68845,36558,110422,29729,0,7/14/2017
117401499,1,12449,100,92,25,67,20,57,152666,237090,62669,8002,71782,52058,10,7/14/2017
117401499,0,13114,90,67,17,49,26,34,181995,339742,44245,7980,0,40920,0,7/14/2017
117472875,1,9549,100,83,28,55,12,53,144139,263731,35674,10829,0,50501,0,7/14/2017
117472875,0,11061,90,38,12,26,28,20,104427,227309,26221,5278,0,37630,1,7/14/2017
117401519,1,10226,120,114,38,76,14,61,233842,417450,58398,32242,54614,95677,25,7/14/2017
117401519,0,9383,110,33,13,20,38,14,182801,435417,36855,33406,82983,68854,0,7/14/2017
117420595,1,11878,85,115,28,87,9,82,181184,152694,77723,38422,67080,48579,2,7/14/2017
117420595,0,11642,70,36,9,27,28,23,155928,142976,60344,7928,0,25966,2,7/14/2017
118170163,1,9855,105,42,13,29,24,22,154596,327380,78775,19011,0,55654,20,7/14/2017
118170163,0,10634,105,97,23,73,13,75,189086,258842,126292,2699,66875,58492,13,7/14/2017
117409641,1,10054,115,128,31,97,15,70,354194,224969,77552,19748,129884,76104,23,7/14/2017
117409641,0,10250,110,52,15,37,31,25,261503,300138,96434,73497,242375,66506,12,7/14/2017
117406797,1,8744,115,84,24,60,22,38,269923,410344,189593,21681,0,79228,12,7/14/2017
117406797,0,8265,115,91,22,69,25,51,281253,568858,184546,31005,0,71687,26,7/14/2017
117401689,1,10510,115,78,19,59,20,43,189708,454515,71031,45923,109315,73472,13,7/14/2017
117401689,0,11100,110,68,20,48,19,43,174891,397629,74048,43297,136305,70821,14,7/14/2017
117401564,1,8586,115,152,39,113,25,78,271328,388435,76639,34796,0,87997,7,7/14/2017
117401564,0,9635,110,94,24,70,40,44,221472,245412,137606,12518,0,68334,9,7/14/2017
117405521,1,10533,115,74,24,50,19,52,249626,650688,123586,27582,111530,86328,14,7/14/2017
117405521,0,11601,115,52,15,34,24,19,260274,522432,61153,49135,0,81179,7,7/14/2017
119955976,1,12070,115,125,36,89,15,64,213101,506584,198069,62365,208266,80966,17,7/14/2017
119955976,0,12097,100,41,15,26,36,17,250562,346238,75198,6466,79354,56682,7,7/14/2017
120512787,1,11191,110,96,28,68,34,35,201696,191266,75142,20135,91741,58932,4,7/14/2017
